ADFC60,91-0077,BE40,10,Beechcraft T-1A Jayhawk
ADFC61,90-0412,BE40,10,Beechcraft T-1A Jayhawk
ADFC62,90-0400,BE40,10,Beechcraft T-1A Jayhawk
ADFC63,90-0405,BE40,10,Beechcraft T-1A Jayhawk
ADFC64,89-0284,BE40,10,Beechcraft T-1A Jayhawk
ADFC65,90-0404,BE40,10,Beechcraft T-1A Jayhawk
ADFC66,90-0401,BE40,10,Beechcraft T-1A Jayhawk
ADFC67,90-0402,BE40,10,Beechcraft T-1A Jayhawk
ADFC68,90-0403,BE40,10,Beechcraft T-1A Jayhawk
ADFC69,90-0407,BE40,10,Beechcraft T-1A Jayhawk
ADFC6A,90-0406,BE40,10,Beechcraft T-1A Jayhawk
ADFC6B,90-0408,BE40,10,Beechcraft T-1A Jayhawk
ADFC6C,90-0409,BE40,10,Beechcraft T-1A Jayhawk
ADFC6D,90-0410,BE40,10,Beechcraft T-1A Jayhawk
ADFC6E,90-0411,BE40,10,Beechcraft T-1A Jayhawk
ADFC6F,91-0413,BE40,10,Beechcraft T-1A Jayhawk
ADFC70,91-0076,BE40,10,Beechcraft T-1A Jayhawk
ADFC71,91-0075,BE40,10,Beechcraft T-1A Jayhawk
ADFC72,91-0078,BE40,10,Beechcraft T-1A Jayhawk
ADFC73,91-0079,BE40,10,Beechcraft T-1A Jayhawk
ADFC74,91-0080,BE40,10,Beechcraft T-1A Jayhawk
ADFC75,91-0081,BE40,10,Beechcraft T-1A Jayhawk
ADFC76,91-0082,BE40,10,Beechcraft T-1A Jayhawk
ADFC77,91-0083,BE40,10,Beechcraft T-1A Jayhawk
ADFC78,91-0084,BE40,10,Beechcraft T-1A Jayhawk
ADFC79,91-0085,BE40,10,Beechcraft T-1A Jayhawk
ADFC7A,91-0086,BE40,10,Beechcraft T-1A Jayhawk
ADFC7B,91-0087,BE40,10,Beechcraft T-1A Jayhawk
ADFC7C,91-0088,BE40,10,Beechcraft T-1A Jayhawk
ADFC7D,91-0089,BE40,10,Beechcraft T-1A Jayhawk
ADFC7E,91-0090,BE40,10,Beechcraft T-1A Jayhawk
ADFC7F,91-0091,BE40,10,Beechcraft T-1A Jayhawk
ADFC80,91-0092,BE40,10,Beechcraft T-1A Jayhawk
ADFC82,91-0094,BE40,10,Beechcraft T-1A Jayhawk
ADFC83,91-0095,BE40,10,Beechcraft T-1A Jayhawk
ADFC84,91-0096,BE40,10,Beechcraft T-1A Jayhawk
ADFC85,91-0097,BE40,10,Beechcraft T-1A Jayhawk
ADFC86,91-0098,BE40,10,Beechcraft T-1A Jayhawk
ADFC87,91-0099,BE40,10,Beechcraft T-1A Jayhawk
ADFC88,91-0100,BE40,10,Beechcraft T-1A Jayhawk
ADFC89,91-0101,BE40,10,Beechcraft T-1A Jayhawk
ADFC8A,91-0102,BE40,10,Beechcraft T-1A Jayhawk
ADFC8B,92-0330,BE40,10,Beechcraft T-1A Jayhawk
ADFC8C,92-0331,BE40,10,Beechcraft T-1A Jayhawk
ADFC8D,92-0332,BE40,10,Beechcraft T-1A Jayhawk
ADFC8E,92-0333,BE40,10,Beechcraft T-1A Jayhawk
ADFC8F,92-0334,BE40,10,Beechcraft T-1A Jayhawk
ADFC90,92-0335,BE40,10,Beechcraft T-1A Jayhawk
ADFC91,92-0336,BE40,10,Beechcraft T-1A Jayhawk
ADFC92,92-0337,BE40,10,Beechcraft T-1A Jayhawk
ADFC93,92-0338,BE40,10,Beechcraft T-1A Jayhawk
ADFC94,92-0339,BE40,10,Beechcraft T-1A Jayhawk
ADFC95,92-0340,BE40,10,Beechcraft T-1A Jayhawk
ADFC96,92-0341,BE40,10,Beechcraft T-1A Jayhawk
ADFC97,92-0342,BE40,10,Beechcraft T-1A Jayhawk
ADFC98,92-0343,BE40,10,Beechcraft T-1A Jayhawk
ADFC99,92-0344,BE40,10,Beechcraft T-1A Jayhawk
ADFC9A,92-0345,BE40,10,Beechcraft T-1A Jayhawk
ADFC9B,92-0346,BE40,10,Beechcraft T-1A Jayhawk
ADFC9C,92-0347,BE40,10,Beechcraft T-1A Jayhawk
ADFC9D,92-0348,BE40,10,Beechcraft T-1A Jayhawk
ADFC9E,92-0349,BE40,10,Beechcraft T-1A Jayhawk
ADFC9F,92-0350,BE40,10,Beechcraft T-1A Jayhawk
ADFCA0,92-0351,BE40,10,Beechcraft T-1A Jayhawk
ADFCA1,92-0352,BE40,10,Beechcraft T-1A Jayhawk
ADFCA2,92-0353,BE40,10,Beechcraft T-1A Jayhawk
ADFCA3,92-0354,BE40,10,Beechcraft T-1A Jayhawk
ADFCA4,92-0355,BE40,10,Beechcraft T-1A Jayhawk
ADFCA5,92-0356,BE40,10,Beechcraft T-1A Jayhawk
ADFCA6,92-0357,BE40,10,Beechcraft T-1A Jayhawk
ADFCA7,92-0358,BE40,10,Beechcraft T-1A Jayhawk
ADFCA8,92-0359,BE40,10,Beechcraft T-1A Jayhawk
ADFCA9,92-0360,BE40,10,Beechcraft T-1A Jayhawk
ADFCAA,92-0361,BE40,10,Beechcraft T-1A Jayhawk
ADFCAB,92-0362,BE40,10,Beechcraft T-1A Jayhawk
ADFCAC,92-0363,BE40,10,Beechcraft T-1A Jayhawk
ADFCAD,93-0621,BE40,10,Beechcraft T-1A Jayhawk
ADFCAE,93-0622,BE40,10,Beechcraft T-1A Jayhawk
ADFCAF,93-0623,BE40,10,Beechcraft T-1A Jayhawk
ADFCB0,93-0624,BE40,10,Beechcraft T-1A Jayhawk
ADFCB1,93-0625,BE40,10,Beechcraft T-1A Jayhawk
ADFCB2,93-0626,BE40,10,Beechcraft T-1A Jayhawk
ADFCB3,93-0627,BE40,10,Beechcraft T-1A Jayhawk
ADFCB4,93-0628,BE40,10,Beechcraft T-1A Jayhawk
ADFCB5,93-0629,BE40,10,Beechcraft T-1A Jayhawk
ADFCB6,93-0630,BE40,10,Beechcraft T-1A Jayhawk
