ADFF04,95-3002,TEX2,10,Raytheon T-6A Texan II
ADFF05,95-3003,TEX2,10,Raytheon T-6A Texan II
ADFF06,95-3004,TEX2,10,Raytheon T-6A Texan II
ADFF07,95-3005,TEX2,10,Raytheon T-6A Texan II
ADFF08,95-3006,TEX2,10,Raytheon T-6A Texan II
ADFF09,95-3007,TEX2,10,Raytheon T-6A Texan II
AE01E2,96-3010,TEX2,10,Raytheon T-6A Texan II
AE01E3,96-3011,TEX2,10,Raytheon T-6A Texan II
AE01E4,96-3012,TEX2,10,Raytheon T-6A Texan II
AE01E5,96-3013,TEX2,10,Raytheon T-6A Texan II
AE01E6,97-3014,TEX2,10,Raytheon T-6A Texan II
AE01E7,97-3015,TEX2,10,Raytheon T-6A Texan II
AE01E8,97-3016,TEX2,10,Raytheon T-6A Texan II
AE01E9,97-3017,TEX2,10,Raytheon T-6A Texan II
AE01EA,97-3018,TEX2,10,Raytheon T-6A Texan II
AE01EB,97-3019,TEX2,10,Raytheon T-6A Texan II
AE01EC,97-3020,TEX2,10,Raytheon T-6A Texan II
AE01ED,97-3021,TEX2,10,Raytheon T-6A Texan II
AE01EE,97-3022,TEX2,10,Raytheon T-6A Texan II
AE01EF,97-3023,TEX2,10,Raytheon T-6A Texan II
AE01F0,97-3024,TEX2,10,Raytheon T-6A Texan II
AE01F1,98-3025,TEX2,10,Raytheon T-6A Texan II
AE01F2,98-3026,TEX2,10,Raytheon T-6A Texan II
AE01F3,98-3027,TEX2,10,Raytheon T-6A Texan II
AE01F4,98-3028,TEX2,10,Raytheon T-6A Texan II
AE01F5,98-3029,TEX2,10,Raytheon T-6A Texan II
AE01F6,98-3030,TEX2,10,Raytheon T-6A Texan II
AE01F7,98-3031,TEX2,10,Raytheon T-6A Texan II
AE01F8,98-3032,TEX2,10,Raytheon T-6A Texan II
AE01F9,98-3033,TEX2,10,Raytheon T-6A Texan II
AE01FA,98-3034,TEX2,10,Raytheon T-6A Texan II
AE01FB,98-3035,TEX2,10,Raytheon T-6A Texan II
AE01FC,98-3036,TEX2,10,Raytheon T-6A Texan II
AE01FD,98-3037,TEX2,10,Raytheon T-6A Texan II
AE01FE,98-3038,TEX2,10,Raytheon T-6A Texan II
AE01FF,98-3539,TEX2,10,Raytheon T-6A Texan II
AE0200,98-3540,TEX2,10,Raytheon T-6A Texan II
AE0201,98-3541,TEX2,10,Raytheon T-6A Texan II
AE0202,98-3542,TEX2,10,Raytheon T-6A Texan II
AE0203,98-3543,TEX2,10,Raytheon T-6A Texan II
AE0204,98-3544,TEX2,10,Raytheon T-6A Texan II
AE0206,98-3546,TEX2,10,Raytheon T-6A Texan II
AE0880,99-3547,TEX2,10,Raytheon T-6A Texan II
AE0881,99-3548,TEX2,10,Raytheon T-6A Texan II
AE0882,99-3549,TEX2,10,Raytheon T-6A Texan II
AE0883,99-3550,TEX2,10,Raytheon T-6A Texan II
AE0884,99-3551,TEX2,10,Raytheon T-6A Texan II
AE0885,99-3552,TEX2,10,Raytheon T-6A Texan II
AE0888,99-3555,TEX2,10,Raytheon T-6A Texan II
AE0889,99-3556,TEX2,10,Raytheon T-6A Texan II
AE088A,99-3557,TEX2,10,Raytheon T-6A Texan II
AE088B,99-3558,TEX2,10,Raytheon T-6A Texan II
AE088C,99-3559,TEX2,10,Raytheon T-6A Texan II
AE088D,99-3560,TEX2,10,Raytheon T-6A Texan II
AE088E,99-3561,TEX2,10,Raytheon T-6A Texan II
AE088F,99-3562,TEX2,10,Raytheon T-6A Texan II
AE0890,99-3563,TEX2,10,Raytheon T-6A Texan II
AE0891,99-3564,TEX2,10,Raytheon T-6A Texan II
AE0892,99-3565,TEX2,10,Raytheon T-6A Texan II
AE0893,99-3566,TEX2,10,Raytheon T-6A Texan II
AE0894,99-3567,TEX2,10,Raytheon T-6A Texan II
AE0895,99-3568,TEX2,10,Raytheon T-6A Texan II
AE0896,00-3569,TEX2,10,Raytheon T-6A Texan II
AE0897,00-3570,TEX2,10,Raytheon T-6A Texan II
AE0898,00-3571,TEX2,10,Raytheon T-6A Texan II
AE0899,00-3572,TEX2,10,Raytheon T-6A Texan II
AE089A,00-3573,TEX2,10,Raytheon T-6A Texan II
AE089B,00-3574,TEX2,10,Raytheon T-6A Texan II
AE089C,00-3575,TEX2,10,Raytheon T-6A Texan II
AE089D,00-3576,TEX2,10,Raytheon T-6A Texan II
AE089F,00-3578,TEX2,10,Raytheon T-6A Texan II
AE08A1,00-3580,TEX2,10,Raytheon T-6A Texan II
AE08A2,00-3581,TEX2,10,Raytheon T-6A Texan II
AE08A3,00-3582,TEX2,10,Raytheon T-6A Texan II
AE08A4,00-3583,TEX2,10,Raytheon T-6A Texan II
AE08A5,00-3584,TEX2,10,Raytheon T-6A Texan II
AE08A6,00-3585,TEX2,10,Raytheon T-6A Texan II
AE08A7,00-3586,TEX2,10,Raytheon T-6A Texan II
AE08A8,00-3587,TEX2,10,Raytheon T-6A Texan II
AE08A9,00-3588,TEX2,10,Raytheon T-6A Texan II
AE08AA,00-3589,TEX2,10,Raytheon T-6A Texan II
AE08AB,00-3590,TEX2,10,Raytheon T-6A Texan II
AE08AC,00-3591,TEX2,10,Raytheon T-6A Texan II
AE08AD,00-3592,TEX2,10,Raytheon T-6A Texan II
AE08AF,00-3594,TEX2,10,Raytheon T-6A Texan II
AE08B0,00-3595,TEX2,10,Raytheon T-6A Texan II
AE08B1,00-3596,TEX2,10,Raytheon T-6A Texan II
AE08B2,00-3597,TEX2,10,Raytheon T-6A Texan II
AE08B3,165958,TEX2,10,Raytheon T-6B Texan II
AE08B4,165959,TEX2,10,Raytheon T-6B Texan II
AE08B5,165960,TEX2,10,Raytheon T-6B Texan II
AE08B6,165961,TEX2,10,Raytheon T-6B Texan II
AE08B7,165962,TEX2,10,Raytheon T-6B Texan II
AE08B8,165963,TEX2,10,Raytheon T-6B Texan II
AE08B9,165964,TEX2,10,Raytheon T-6B Texan II
AE08BA,165965,TEX2,10,Raytheon T-6B Texan II
AE08BB,165966,TEX2,10,Raytheon T-6B Texan II
AE08BC,165967,TEX2,10,Raytheon T-6B Texan II
AE08BD,165968,TEX2,10,Raytheon T-6B Texan II
AE10F2,Jan-98,TEX2,10,Raytheon T-6A Texan II
AE10F3,Jan-99,TEX2,10,Raytheon T-6A Texan II
AE10F4,Jan-00,TEX2,10,Raytheon T-6A Texan II
AE10F5,Jan-01,TEX2,10,Raytheon T-6A Texan II
AE10F6,Jan-02,TEX2,10,Raytheon T-6A Texan II
AE10F7,Jan-03,TEX2,10,Raytheon T-6A Texan II
AE10F8,Jan-04,TEX2,10,Raytheon T-6A Texan II
AE10F9,Jan-05,TEX2,10,Raytheon T-6A Texan II
AE10FA,Jan-06,TEX2,10,Raytheon T-6A Texan II
AE10FB,Jan-07,TEX2,10,Raytheon T-6A Texan II
AE10FC,Jan-08,TEX2,10,Raytheon T-6A Texan II
AE10FD,Jan-09,TEX2,10,Raytheon T-6A Texan II
AE10FE,Jan-10,TEX2,10,Raytheon T-6A Texan II
AE10FF,Jan-11,TEX2,10,Raytheon T-6A Texan II
AE1100,Jan-12,TEX2,10,Raytheon T-6A Texan II
AE1102,Jan-14,TEX2,10,Raytheon T-6A Texan II
AE1104,Jan-16,TEX2,10,Raytheon T-6A Texan II
AE1105,Jan-17,TEX2,10,Raytheon T-6A Texan II
AE1106,Jan-18,TEX2,10,Raytheon T-6A Texan II
AE1108,Jan-20,TEX2,10,Raytheon T-6A Texan II
AE1109,Jan-21,TEX2,10,Raytheon T-6A Texan II
AE110A,Jan-22,TEX2,10,Raytheon T-6A Texan II
AE110B,Jan-23,TEX2,10,Raytheon T-6A Texan II
AE110C,Jan-24,TEX2,10,Raytheon T-6A Texan II
AE110D,Jan-25,TEX2,10,Raytheon T-6A Texan II
AE110E,Jan-26,TEX2,10,Raytheon T-6A Texan II
AE110F,Jan-27,TEX2,10,Raytheon T-6A Texan II
AE1110,Jan-28,TEX2,10,Raytheon T-6A Texan II
AE1111,Jan-29,TEX2,10,Raytheon T-6A Texan II
AE1112,Jan-30,TEX2,10,Raytheon T-6A Texan II
AE1113,Jan-31,TEX2,10,Raytheon T-6A Texan II
AE1114,Jan-32,TEX2,10,Raytheon T-6A Texan II
AE1115,Feb-33,TEX2,10,Raytheon T-6A Texan II
AE1116,Feb-34,TEX2,10,Raytheon T-6A Texan II
AE1117,Feb-35,TEX2,10,Raytheon T-6A Texan II
AE1118,Feb-36,TEX2,10,Raytheon T-6A Texan II
AE1119,Feb-37,TEX2,10,Raytheon T-6A Texan II
AE111A,Feb-38,TEX2,10,Raytheon T-6A Texan II
