AE0BC2,98-26817,H60,10,Sikorsky UH-60L Black Hawk
AE0BE3,77-22720,H60,10,Sikorsky UH-60A Black Hawk
AE0D47,84-23990,H60,10,Sikorsky UH-60A Black Hawk   
AE0D70,96-26727,H60,10,Sikorsky UH-60L Black Hawk
AE0E5B,88-26086,H60,10,Sikorsky UH-60A Black Hawk
AE098C,00-26851,H60,10,Sikorsky UH-60L Black Hawk
AE2741,165748,H60,10,Sikorsky MH-60S Seahawk
AE2742,165749,H60,10,Sikorsky MH-60S Seahawk
AE5196,10-20324,H60,10,Sikorsky HH-60U Ghost Hawk
AE56EE,90-26310,H60,10,Sikorsky HH-60G Pave Hawk
AE5CDA,88-26112,H60,10,Sikorsky HH-60G Pave Hawk
AE5CE5,91-26357,H60,10,Sikorsky HH-60G Pave H54
AE5F16,10-20321,H60,10,Sikorsky HH-60U Ghost Hawk
AE5F17,10-20322,H60,10,Sikorsky HH-60U Ghost Hawk
AE5F18,10-20323,H60,10,Sikorsky HH-60U Ghost Hawk
AE6E79,20-14505,H60,10,Sikorsky HH-60W Jolly Green II
AE74AB,22-21223,H60,10,Sikorsky UH-60M Black Hawk
AE74AF,22-21227,H60,10,Sikorsky HH-60M Black Hawk
AE74A8,22-21220,H60,10,Sikorsky UH-60M Black Hawk
AE74B2,22-21230,H60,10,Sikorsky HH-60M Black Hawk
AE74B3,22-21231,H60,10,Sikorsky HH-60M Black Hawk
AE74B5,22-21233,H60,10,Sikorsky HH-60M Black Hawk
