AE4ED0,10-0101,SR20,10,Cirrus T-53A Kaydet II
AE4ED1,10-0102,SR20,10,Cirrus T-53A Kaydet II
AE4ED2,10-0103,SR20,10,Cirrus T-53A Kaydet II
AE4ED3,10-0104,SR20,10,Cirrus T-53A Kaydet II
AE4ED4,10-0105,SR20,10,Cirrus T-53A Kaydet II
AE4ED5,10-0106,SR20,10,Cirrus T-53A Kaydet II
AE4ED6,10-0107,SR20,10,Cirrus T-53A Kaydet II
AE4ED7,10-0108,SR20,10,Cirrus T-53A Kaydet II
AE4ED8,10-0109,SR20,10,Cirrus T-53A Kaydet II
AE4ED9,10-0110,SR20,10,Cirrus T-53A Kaydet II
AE4EDA,10-0111,SR20,10,Cirrus T-53A Kaydet II
AE4EDB,10-0112,SR20,10,Cirrus T-53A Kaydet II
AE4EDC,10-0113,SR20,10,Cirrus T-53A Kaydet II
AE4EDD,11-0114,SR20,10,Cirrus T-53A Kaydet II
AE4EDE,11-0115,SR20,10,Cirrus T-53A Kaydet II
AE4EDF,11-0116,SR20,10,Cirrus T-53A Kaydet II
AE4EE1,11-0118,SR20,10,Cirrus T-53A Kaydet II
AE4EE2,11-0119,SR20,10,Cirrus T-53A Kaydet II
AE4EE3,11-0120,SR20,10,Cirrus T-53A Kaydet II
AE4EE4,11-0121,SR20,10,Cirrus T-53A Kaydet II
AE4EE5,11-0122,SR20,10,Cirrus T-53A Kaydet II
AE4EE6,11-0123,SR20,10,Cirrus T-53A Kaydet II
AE4EE7,11-0124,SR20,10,Cirrus T-53A Kaydet II
AE4EE8,11-0125,SR20,10,Cirrus T-53A Kaydet II
