AE010E,97-0401,GLF5,10,Gulfstream Aerospace C-37A
AE0405,97-01944,GLF5,10,Gulfstream Aerospace C-37A
AE0406,99-0402,GLF5,10,Gulfstream Aerospace C-37A
AE04F9,99-0404,GLF5,10,Gulfstream Aerospace C-37A
AE087E,01-0028,GLF5,10,Gulfstream Aerospace C-37A
AE087F,01-0029,GLF5,10,Gulfstream Aerospace C-37A
AE0978,01-0076,GLF5,10,Gulfstream Aerospace C-37A
AE10B3,01-0065,GLF5,10,Gulfstream Aerospace C-37A
AE10C1,01,GLF5,10,Gulfstream Aerospace C-37A
AE10C2,166375,GLF5,10,Gulfstream Aerospace C-37A
AE115E,01-0030,GLF5,10,Gulfstream Aerospace C-37A
AE118A,02-01863,GLF5,10,Gulfstream Aerospace C-37A
AE1258,166376,GLF5,10,Gulfstream Aerospace C-37B
AE13D1,04-01778,GLF5,10,Gulfstream Aerospace C-37B
AE151A,166377,GLF5,10,Gulfstream Aerospace C-37B
AE152C,166378,GLF5,10,Gulfstream Aerospace C-37B
AE206D,06-0500,GLF5,10,Gulfstream Aerospace C-37B
AE4A81,09-0525,GLF5,10,Gulfstream Aerospace C-37B
AE4DDD,11-0550,GLF5,10,Gulfstream Aerospace C-37B
AE5F07,02,GLF5,10,Gulfstream Aerospace C-37B
AE6961,18-1942,GLF5,10,Gulfstream Aerospace C-37B
AE6962,18-1947,GLF5,10,Gulfstream Aerospace C-37B
AE6CF1,20-1941,GLF5,10,Gulfstream Aerospace C-37B
