ADFF7F,68-8098,T38,10,Northrop T-38C Talon
ADFF80,68-8099,T38,10,Northrop T-38C Talon
ADFF81,68-8101,T38,10,Northrop T-38A Talon
ADFF82,68-8104,T38,10,Northrop T-38C Talon
ADFF83,68-8105,T38,10,Northrop T-38A Talon
ADFF57,68-8112,T38,10,Northrop T-38C Talon
ADFFEF,68-8118,T38,10,Northrop T-38C Talon
ADFFF0,68-8121,T38,10,Northrop T-38C Talon
ADFF58,68-8124,T38,10,Northrop T-38A Talon
ADFF86,68-8125,T38,10,Northrop T-38C Talon
ADFFF1,68-8128,T38,10,Northrop T-38A Talon
ADFF59,68-8132,T38,10,Northrop T-38A Talon
ADFF5A,68-8134,T38,10,Northrop T-38C Talon
ADFF5B,68-8135,T38,10,Northrop T-38C Talon
ADFF5C,68-8136,T38,10,Northrop T-38C Talon
ADFF5D,68-8137,T38,10,Northrop T-38A Talon
ADFF5E,68-8143,T38,10,Northrop T-38C Talon
ADFFF2,68-8147,T38,10,Northrop T-38A Talon
ADFF89,68-8148,T38,10,Northrop T-38C Talon
ADFF8A,68-8151,T38,10,Northrop T-38A Talon
ADFF8B,68-8157,T38,10,Northrop T-38A Talon
ADFF8C,68-8162,T38,10,Northrop T-38C Talon
ADFF8D,68-8163,T38,10,Northrop T-38A Talon
ADFF8E,68-8164,T38,10,Northrop T-38C Talon
ADFF8F,68-8166,T38,10,Northrop T-38A Talon
ADFF90,68-8167,T38,10,Northrop T-38A Talon
ADFF91,68-8170,T38,10,Northrop T-38C Talon
ADFF92,68-8180,T38,10,Northrop T-38C Talon
ADFF93,68-8181,T38,10,Northrop T-38A Talon
ADFF94,68-8187,T38,10,Northrop T-38C Talon
ADFF95,68-8188,T38,10,Northrop T-38A Talon
ADFF5F,68-8190,T38,10,Northrop T-38A Talon
ADFF60,68-8191,T38,10,Northrop T-38C Talon
ADFFF4,68-8192,T38,10,Northrop T-38C Talon
ADFF96,68-8198,T38,10,Northrop T-38A Talon
ADFF97,68-8199,T38,10,Northrop T-38C Talon
ADFF98,68-8200,T38,10,Northrop T-38A Talon
ADFF99,68-8202,T38,10,Northrop T-38A Talon
ADFF9A,68-8207,T38,10,Northrop T-38A Talon
ADFF9B,68-8208,T38,10,Northrop T-38C Talon
ADFF9C,68-8211,T38,10,Northrop T-38A Talon
ADFF61,68-8213,T38,10,Northrop T-38A Talon
ADFF9D,68-8215,T38,10,Northrop T-38A Talon
ADFFF5,68-8217,T38,10,Northrop T-38C Talon
ADFF9E,69-7074,T38,10,Northrop T-38A Talon
ADFF9F,69-7075,T38,10,Northrop T-38C Talon
ADFFA0,69-7076,T38,10,Northrop T-38C Talon
ADFFA1,69-7078,T38,10,Northrop T-38A Talon
ADFFA5,69-7081,T38,10,Northrop T-38C Talon
ADFF62,69-7083,T38,10,Northrop T-38A Talon
ADFF63,69-7085,T38,10,Northrop T-38A Talon
ADFF64,69-7087,T38,10,Northrop T-38A Talon
ADFFF7,70-1551,T38,10,Northrop T-38C Talon
ADFFF8,70-1553,T38,10,Northrop T-38A Talon
ADFF66,70-1554,T38,10,Northrop T-38A Talon
ADFFF9,70-1561,T38,10,Northrop T-38A Talon
ADFFA2,70-1563,T38,10,Northrop T-38C Talon
ADFFA4,70-1567,T38,10,Northrop T-38C Talon
ADFFFA,70-1568,T38,10,Northrop T-38A Talon
ADFFA6,70-1576,T38,10,Northrop T-38C Talon
ADFFA7,70-1577,T38,10,Northrop T-38A Talon
ADFFA8,70-1583,T38,10,Northrop T-38A Talon
ADFFFC,70-1585,T38,10,Northrop T-38A Talon
ADFFFD,70-1586,T38,10,Northrop T-38C Talon
ADFFA9,70-1590,T38,10,Northrop T-38A Talon
ADFF68,70-1951,T38,10,Northrop T-38C Talon
ADFFAA,70-1952,T38,10,Northrop T-38A Talon
ADFFFE,70-1953,T38,10,Northrop T-38A Talon
ADFFFF,70-1954,T38,10,Northrop T-38A Talon
